0 -0.231784 -0.232065 -0.232059 -0.231778 0.231784 0.231783 
1 0.417736 0.418086 0.418079 0.417728 -0.417736 -0.417735 
2 -0.521045 -0.521201 -0.521198 -0.521041 0.521045 0.521044 
3 0.521197 0.521041 0.521044 0.5212 -0.521197 -0.521197 
4 -0.418077 -0.417727 -0.417734 -0.418085 0.418077 0.418078 
5 0.232057 0.231776 0.231782 0.232064 -0.232057 -0.232058 
