-5.34678e-43 9.6364e-43 -1.20197e-42 1.20234e-42 -9.64465e-43 5.3534e-43 
9.6364e-43 -1.73675e-42 2.16629e-42 -2.16695e-42 1.73824e-42 -9.64833e-43 
-1.20197e-42 2.16629e-42 -2.70206e-42 2.70289e-42 -2.16814e-42 1.20346e-42 
1.20234e-42 -2.16695e-42 2.70289e-42 -2.70371e-42 2.16881e-42 -1.20383e-42 
-9.64465e-43 1.73824e-42 -2.16814e-42 2.16881e-42 -1.73973e-42 9.6566e-43 
5.3534e-43 -9.64833e-43 1.20346e-42 -1.20383e-42 9.6566e-43 -5.36003e-43 
