-0.0848508 0.152905 -0.190686 0.190704 -0.152946 0.0848838 
0.152905 -0.275542 0.343625 -0.343658 0.275616 -0.152964 
-0.190686 0.343625 -0.42853 0.428571 -0.343717 0.19076 
0.190704 -0.343658 0.428571 -0.428613 0.34375 -0.190779 
-0.152946 0.275616 -0.343717 0.34375 -0.27569 0.153006 
0.0848838 -0.152964 0.19076 -0.190779 0.153006 -0.0849169 
