41 1.07174
45 1.1529
49 1.22817
53 1.29831
57 1.36395
61 1.42562
65 1.48377
69 1.53877
73 1.59093
77 1.64054
81 1.68782
85 1.73298
89 1.77621
93 1.81766
97 1.85747
101 1.89577
105 1.93266
109 1.96824
113 2.00261
117 2.03584
121 2.068
125 2.09917
129 2.12939
133 2.15874
137 2.18725
141 2.21497
145 2.24194
149 2.26821
153 2.29381
157 2.31877
161 2.34312
165 2.36689
169 2.39012
173 2.41282
177 2.43501
181 2.45673
185 2.47798
189 2.49879
193 2.51918
197 2.53916
201 2.55875
205 2.57796
209 2.59682
213 2.61532
217 2.63349
221 2.65133
225 2.66886
229 2.68609
233 2.70303
237 2.71969
241 2.73607
245 2.75219
249 2.76806
253 2.78367
257 2.79905
261 2.81419
265 2.82911
269 2.84381
273 2.8583
277 2.87258
281 2.88666
285 2.90054
289 2.91423
293 2.92774
297 2.94107
301 2.95422
305 2.96721
309 2.98002
313 2.99268
317 3.00517
321 3.01752
325 3.02971
329 3.04175
333 3.05365
337 3.06542
341 3.07704
345 3.08853
349 3.09989
353 3.11113
357 3.12224
361 3.13322
365 3.14409
369 3.15484
373 3.16548
377 3.176
381 3.18642
385 3.19672
389 3.20693
393 3.21703
397 3.22702
401 3.23692
405 3.24673
409 3.25643
413 3.26605
417 3.27557
421 3.285
425 3.29435
429 3.30361
433 3.31278
437 3.32187
441 3.33088
445 3.3398
449 3.34865
453 3.35742
457 3.36612
461 3.37474
465 3.38328
469 3.39176
473 3.40016
477 3.40849
481 3.41676
485 3.42495
489 3.43308
493 3.44115
497 3.44915
501 3.45708
505 3.46495
509 3.47277
513 3.48052
517 3.48821
521 3.49584
525 3.50342
529 3.51094
533 3.5184
537 3.52581
541 3.53316
545 3.54046
549 3.5477
553 3.5549
557 3.56204
561 3.56913
565 3.57617
569 3.58317
573 3.59011
577 3.59701
581 3.60386
585 3.61066
589 3.61741
593 3.62413
597 3.63079
601 3.63741
605 3.64399
609 3.65053
613 3.65702
617 3.66347
621 3.66988
625 3.67625
629 3.68258
633 3.68887
637 3.69512
641 3.70133
645 3.7075
649 3.71364
653 3.71974
657 3.7258
661 3.73182
665 3.73781
669 3.74376
673 3.74968
677 3.75556
681 3.76141
685 3.76722
689 3.773
693 3.77875
697 3.78446
701 3.79014
705 3.79579
709 3.80141
713 3.807
717 3.81255
721 3.81808
725 3.82357
729 3.82904
733 3.83447
737 3.83988
741 3.84525
745 3.8506
749 3.85592
753 3.86121
757 3.86648
761 3.87171
765 3.87692
769 3.8821
773 3.88725
777 3.89238
781 3.89749
785 3.90256
789 3.90761
793 3.91264
797 3.91764
801 3.92261
805 3.92756
809 3.93249
813 3.93739
817 3.94227
821 3.94712
825 3.95195
829 3.95676
833 3.96155
837 3.96631
841 3.97105
845 3.97576
849 3.98046
853 3.98513
857 3.98978
861 3.99441
865 3.99902
869 4.00361
873 4.00817
877 4.01272
881 4.01724
885 4.02175
889 4.02623
893 4.0307
897 4.03514
901 4.03957
905 4.04397
909 4.04836
913 4.05273
917 4.05707
921 4.0614
925 4.06571
929 4.07
933 4.07428
937 4.07853
941 4.08277
945 4.08699
949 4.09119
953 4.09538
957 4.09954
961 4.10369
965 4.10782
969 4.11194
973 4.11604
977 4.12012
981 4.12418
985 4.12823
989 4.13227
993 4.13628
997 4.14028
1001 4.14427
1005 4.14823
1009 4.15219
1013 4.15612
1017 4.16005
1021 4.16395
1025 4.16784
1029 4.17172
1033 4.17558
1037 4.17943
1041 4.18326
1045 4.18707
1049 4.19088
1053 4.19466
1057 4.19844
1061 4.2022
1065 4.20594
1069 4.20967
1073 4.21339
1077 4.2171
1081 4.22079
1085 4.22446
1089 4.22813
1093 4.23177
1097 4.23541
1101 4.23903
1105 4.24264
1109 4.24624
1113 4.24983
1117 4.2534
1121 4.25696
1125 4.2605
1129 4.26404
1133 4.26756
1137 4.27107
1141 4.27456
1145 4.27805
1149 4.28152
1153 4.28498
1157 4.28843
1161 4.29186
1165 4.29529
1169 4.2987
1173 4.3021
1177 4.30549
1181 4.30887
1185 4.31224
1189 4.31559
1193 4.31894
1197 4.32227
1201 4.32559
