-5.67568 -nan
-5.65566 -nan
-5.63564 -nan
-5.61562 -nan
-5.5956 -nan
-5.57558 -nan
-5.55556 -nan
-5.53554 -nan
-5.51552 -nan
-5.4955 -nan
-5.47548 -nan
-5.45546 -nan
-5.43544 -nan
-5.41542 -nan
-5.3954 -nan
-5.37538 -nan
-5.35536 -nan
-5.33534 -nan
-5.31532 -nan
-5.2953 -nan
-5.27528 -nan
-5.25526 -nan
-5.23524 -nan
-5.21522 -nan
-5.1952 -nan
-5.17518 -nan
-5.15516 -nan
-5.13514 -nan
-5.11512 -nan
-5.0951 -nan
-5.07508 -nan
-5.05506 -nan
-5.03504 -nan
-5.01502 -nan
-4.99499 -nan
-4.97497 -nan
-4.95495 -nan
-4.93493 -nan
-4.91491 -nan
-4.89489 -nan
-4.87487 -nan
-4.85485 -nan
-4.83483 -nan
-4.81481 -nan
-4.79479 -nan
-4.77477 -nan
-4.75475 -nan
-4.73473 -nan
-4.71471 -nan
-4.69469 -nan
-4.67467 -nan
-4.65465 -nan
-4.63463 -nan
-4.61461 -nan
-4.59459 -nan
-4.57457 -nan
-4.55455 -nan
-4.53453 -nan
-4.51451 -nan
-4.49449 -nan
-4.47447 -nan
-4.45445 -nan
-4.43443 -nan
-4.41441 -nan
-4.39439 -nan
-4.37437 -nan
-4.35435 -nan
-4.33433 -nan
-4.31431 -nan
-4.29429 -nan
-4.27427 -nan
-4.25425 -nan
-4.23423 -nan
-4.21421 -nan
-4.19419 -nan
-4.17417 -nan
-4.15415 -nan
-4.13413 -nan
-4.11411 -nan
-4.09409 -nan
-4.07407 -nan
-4.05405 -nan
-4.03403 -nan
-4.01401 -nan
-3.99399 -nan
-3.97397 -nan
-3.95395 -nan
-3.93393 -nan
-3.91391 -nan
-3.89389 -nan
-3.87387 -nan
-3.85385 -nan
-3.83383 -nan
-3.81381 -nan
-3.79379 -nan
-3.77377 -nan
-3.75375 -nan
-3.73373 -nan
-3.71371 -nan
-3.69369 -nan
-3.67367 -nan
-3.65365 -nan
-3.63363 -nan
-3.61361 -nan
-3.59359 -nan
-3.57357 -nan
-3.55355 -nan
-3.53353 -nan
-3.51351 -nan
-3.49349 -nan
-3.47347 -nan
-3.45345 -nan
-3.43343 -nan
-3.41341 -nan
-3.39339 -nan
-3.37337 -nan
-3.35335 -nan
-3.33333 -nan
-3.31331 -nan
-3.29329 -nan
-3.27327 -nan
-3.25325 -nan
-3.23323 -nan
-3.21321 -nan
-3.19319 -nan
-3.17317 -nan
-3.15315 -nan
-3.13313 -nan
-3.11311 -nan
-3.09309 -nan
-3.07307 -nan
-3.05305 -nan
-3.03303 -nan
-3.01301 -nan
-2.99299 -nan
-2.97297 -nan
-2.95295 -nan
-2.93293 -nan
-2.91291 -nan
-2.89289 -nan
-2.87287 -nan
-2.85285 -nan
-2.83283 -nan
-2.81281 -nan
-2.79279 -nan
-2.77277 -nan
-2.75275 -nan
-2.73273 -nan
-2.71271 -nan
-2.69269 -nan
-2.67267 -nan
-2.65265 -nan
-2.63263 -nan
-2.61261 -nan
-2.59259 -nan
-2.57257 -nan
-2.55255 -nan
-2.53253 -nan
-2.51251 -nan
-2.49249 -nan
-2.47247 -nan
-2.45245 -nan
-2.43243 -nan
-2.41241 -nan
-2.39239 -nan
-2.37237 -nan
-2.35235 -nan
-2.33233 -nan
-2.31231 -nan
-2.29229 -nan
-2.27227 -nan
-2.25225 -nan
-2.23223 -nan
-2.21221 -nan
-2.19219 -nan
-2.17217 -nan
-2.15215 -nan
-2.13213 -nan
-2.11211 -nan
-2.09209 -nan
-2.07207 -nan
-2.05205 -nan
-2.03203 -nan
-2.01201 -nan
-1.99199 -nan
-1.97197 -nan
-1.95195 -nan
-1.93193 -nan
-1.91191 -nan
-1.89189 -nan
-1.87187 -nan
-1.85185 -nan
-1.83183 -nan
-1.81181 -nan
-1.79179 -nan
-1.77177 -nan
-1.75175 -nan
-1.73173 -nan
-1.71171 -nan
-1.69169 -nan
-1.67167 -nan
-1.65165 -nan
-1.63163 -nan
-1.61161 -nan
-1.59159 -nan
-1.57157 -nan
-1.55155 -nan
-1.53153 -nan
-1.51151 -nan
-1.49149 -nan
-1.47147 -nan
-1.45145 -nan
-1.43143 -nan
-1.41141 -nan
-1.39139 -nan
-1.37137 -nan
-1.35135 -nan
-1.33133 -nan
-1.31131 -nan
-1.29129 -nan
-1.27127 -nan
-1.25125 -nan
-1.23123 -nan
-1.21121 -nan
-1.19119 -nan
-1.17117 -nan
-1.15115 -nan
-1.13113 -nan
-1.11111 -nan
-1.09109 -nan
-1.07107 -nan
-1.05105 -nan
-1.03103 -nan
-1.01101 -nan
-0.990991 -nan
-0.970971 -nan
-0.950951 -nan
-0.930931 -nan
-0.910911 -nan
-0.890891 -nan
-0.870871 -nan
-0.850851 -nan
-0.830831 -nan
-0.810811 -nan
-0.790791 -nan
-0.770771 -nan
-0.750751 -nan
-0.730731 -nan
-0.710711 -nan
-0.690691 -nan
-0.670671 -nan
-0.650651 -nan
-0.630631 -nan
-0.610611 -nan
-0.590591 -nan
-0.570571 -nan
-0.550551 -nan
-0.530531 -nan
-0.510511 -nan
-0.49049 -nan
-0.47047 -nan
-0.45045 -nan
-0.43043 -nan
-0.41041 -nan
-0.39039 -nan
-0.37037 -nan
-0.35035 -nan
-0.33033 -nan
-0.31031 -nan
-0.29029 -nan
-0.27027 -nan
-0.25025 -nan
-0.23023 -nan
-0.21021 -nan
-0.19019 -nan
-0.17017 -nan
-0.15015 -nan
-0.13013 -nan
-0.11011 -nan
-0.0900901 -nan
-0.0700701 -nan
-0.0500501 -nan
-0.03003 -nan
-0.01001 -nan
0.01001 -nan
0.03003 -nan
0.0500501 -nan
0.0700701 -nan
0.0900901 -nan
0.11011 -nan
0.13013 -nan
0.15015 -nan
0.17017 -nan
0.19019 -nan
0.21021 -nan
0.23023 -nan
0.25025 -nan
0.27027 -nan
0.29029 -nan
0.31031 -nan
0.33033 -nan
0.35035 -nan
0.37037 -nan
0.39039 -nan
0.41041 -nan
0.43043 -nan
0.45045 -nan
0.47047 -nan
0.49049 -nan
0.510511 -nan
0.530531 -nan
0.550551 -nan
0.570571 -nan
0.590591 -nan
0.610611 -nan
0.630631 -nan
0.650651 -nan
0.670671 -nan
0.690691 -nan
0.710711 -nan
0.730731 -nan
0.750751 -nan
0.770771 -nan
0.790791 -nan
0.810811 -nan
0.830831 -nan
0.850851 -nan
0.870871 -nan
0.890891 -nan
0.910911 -nan
0.930931 -nan
0.950951 -nan
0.970971 -nan
0.990991 -nan
1.01101 -nan
1.03103 -nan
1.05105 -nan
1.07107 -nan
1.09109 -nan
1.11111 -nan
1.13113 -nan
1.15115 -nan
1.17117 -nan
1.19119 -nan
1.21121 -nan
1.23123 -nan
1.25125 -nan
1.27127 -nan
1.29129 -nan
1.31131 -nan
1.33133 -nan
1.35135 -nan
1.37137 -nan
1.39139 -nan
1.41141 -nan
1.43143 -nan
1.45145 -nan
1.47147 -nan
1.49149 -nan
1.51151 -nan
1.53153 -nan
1.55155 -nan
1.57157 -nan
1.59159 -nan
1.61161 -nan
1.63163 -nan
1.65165 -nan
1.67167 -nan
1.69169 -nan
1.71171 -nan
1.73173 -nan
1.75175 -nan
1.77177 -nan
1.79179 -nan
1.81181 -nan
1.83183 -nan
1.85185 -nan
1.87187 -nan
1.89189 -nan
1.91191 -nan
1.93193 -nan
1.95195 -nan
1.97197 -nan
1.99199 -nan
2.01201 -nan
2.03203 -nan
2.05205 -nan
2.07207 -nan
2.09209 -nan
2.11211 -nan
2.13213 -nan
2.15215 -nan
2.17217 -nan
2.19219 -nan
2.21221 -nan
2.23223 -nan
2.25225 -nan
2.27227 -nan
2.29229 -nan
2.31231 -nan
2.33233 -nan
2.35235 -nan
2.37237 -nan
2.39239 -nan
2.41241 -nan
2.43243 -nan
2.45245 -nan
2.47247 -nan
2.49249 -nan
2.51251 -nan
2.53253 -nan
2.55255 -nan
2.57257 -nan
2.59259 -nan
2.61261 -nan
2.63263 -nan
2.65265 -nan
2.67267 -nan
2.69269 -nan
2.71271 -nan
2.73273 -nan
2.75275 -nan
2.77277 -nan
2.79279 -nan
2.81281 -nan
2.83283 -nan
2.85285 -nan
2.87287 -nan
2.89289 -nan
2.91291 -nan
2.93293 -nan
2.95295 -nan
2.97297 -nan
2.99299 -nan
3.01301 -nan
3.03303 -nan
3.05305 -nan
3.07307 -nan
3.09309 -nan
3.11311 -nan
3.13313 -nan
3.15315 -nan
3.17317 -nan
3.19319 -nan
3.21321 -nan
3.23323 -nan
3.25325 -nan
3.27327 -nan
3.29329 -nan
3.31331 -nan
3.33333 -nan
3.35335 -nan
3.37337 -nan
3.39339 -nan
3.41341 -nan
3.43343 -nan
3.45345 -nan
3.47347 -nan
3.49349 -nan
3.51351 -nan
3.53353 -nan
3.55355 -nan
3.57357 -nan
3.59359 -nan
3.61361 -nan
3.63363 -nan
3.65365 -nan
3.67367 -nan
3.69369 -nan
3.71371 -nan
3.73373 -nan
3.75375 -nan
3.77377 -nan
3.79379 -nan
3.81381 -nan
3.83383 -nan
3.85385 -nan
3.87387 -nan
3.89389 -nan
3.91391 -nan
3.93393 -nan
3.95395 -nan
3.97397 -nan
3.99399 -nan
4.01401 -nan
4.03403 -nan
4.05405 -nan
4.07407 -nan
4.09409 -nan
4.11411 -nan
4.13413 -nan
4.15415 -nan
4.17417 -nan
4.19419 -nan
4.21421 -nan
4.23423 -nan
4.25425 -nan
4.27427 -nan
4.29429 -nan
4.31431 -nan
4.33433 -nan
4.35435 -nan
4.37437 -nan
4.39439 -nan
4.41441 -nan
4.43443 -nan
4.45445 -nan
4.47447 -nan
4.49449 -nan
4.51451 -nan
4.53453 -nan
4.55455 -nan
4.57457 -nan
4.59459 -nan
4.61461 -nan
4.63463 -nan
4.65465 -nan
4.67467 -nan
4.69469 -nan
4.71471 -nan
4.73473 -nan
4.75475 -nan
4.77477 -nan
4.79479 -nan
4.81481 -nan
4.83483 -nan
4.85485 -nan
4.87487 -nan
4.89489 -nan
4.91491 -nan
4.93493 -nan
4.95495 -nan
4.97497 -nan
4.99499 -nan
5.01502 -nan
5.03504 -nan
5.05506 -nan
5.07508 -nan
5.0951 -nan
5.11512 -nan
5.13514 -nan
5.15516 -nan
5.17518 -nan
5.1952 -nan
5.21522 -nan
5.23524 -nan
5.25526 -nan
5.27528 -nan
5.2953 -nan
5.31532 -nan
5.33534 -nan
5.35536 -nan
5.37538 -nan
5.3954 -nan
5.41542 -nan
5.43544 -nan
5.45546 -nan
5.47548 -nan
5.4955 -nan
5.51552 -nan
5.53554 -nan
5.55556 -nan
5.57558 -nan
5.5956 -nan
5.61562 -nan
5.63564 -nan
5.65566 -nan
5.67568 -nan
5.6957 -nan
5.71572 -nan
5.73574 -nan
5.75576 -nan
5.77578 -nan
5.7958 -nan
5.81582 -nan
5.83584 -nan
5.85586 -nan
5.87588 -nan
5.8959 -nan
5.91592 -nan
5.93594 -nan
5.95596 -nan
5.97598 -nan
5.996 -nan
6.01602 -nan
6.03604 -nan
6.05606 -nan
6.07608 -nan
6.0961 -nan
6.11612 -nan
6.13614 -nan
6.15616 -nan
6.17618 -nan
6.1962 -nan
6.21622 -nan
6.23624 -nan
6.25626 -nan
6.27628 -nan
6.2963 -nan
6.31632 -nan
6.33634 -nan
6.35636 -nan
6.37638 -nan
6.3964 -nan
6.41642 -nan
6.43644 -nan
6.45646 -nan
6.47648 -nan
6.4965 -nan
6.51652 -nan
6.53654 -nan
6.55656 -nan
6.57658 -nan
6.5966 -nan
6.61662 -nan
6.63664 -nan
6.65666 -nan
6.67668 -nan
6.6967 -nan
6.71672 -nan
6.73674 -nan
6.75676 -nan
6.77678 -nan
6.7968 -nan
6.81682 -nan
6.83684 -nan
6.85686 -nan
6.87688 -nan
6.8969 -nan
6.91692 -nan
6.93694 -nan
6.95696 -nan
6.97698 -nan
6.997 -nan
7.01702 -nan
7.03704 -nan
7.05706 -nan
7.07708 -nan
7.0971 -nan
7.11712 -nan
7.13714 -nan
7.15716 -nan
7.17718 -nan
7.1972 -nan
7.21722 -nan
7.23724 -nan
7.25726 -nan
7.27728 -nan
7.2973 -nan
7.31732 -nan
7.33734 -nan
7.35736 -nan
7.37738 -nan
7.3974 -nan
7.41742 -nan
7.43744 -nan
7.45746 -nan
7.47748 -nan
7.4975 -nan
7.51752 -nan
7.53754 -nan
7.55756 -nan
7.57758 -nan
7.5976 -nan
7.61762 -nan
7.63764 -nan
7.65766 -nan
7.67768 -nan
7.6977 -nan
7.71772 -nan
7.73774 -nan
7.75776 -nan
7.77778 -nan
7.7978 -nan
7.81782 -nan
7.83784 -nan
7.85786 -nan
7.87788 -nan
7.8979 -nan
7.91792 -nan
7.93794 -nan
7.95796 -nan
7.97798 -nan
7.998 -nan
8.01802 -nan
8.03804 -nan
8.05806 -nan
8.07808 -nan
8.0981 -nan
8.11812 -nan
8.13814 -nan
8.15816 -nan
8.17818 -nan
8.1982 -nan
8.21822 -nan
8.23824 -nan
8.25826 -nan
8.27828 -nan
8.2983 -nan
8.31832 -nan
8.33834 -nan
8.35836 -nan
8.37838 -nan
8.3984 -nan
8.41842 -nan
8.43844 -nan
8.45846 -nan
8.47848 -nan
8.4985 -nan
8.51852 -nan
8.53854 -nan
8.55856 -nan
8.57858 -nan
8.5986 -nan
8.61862 -nan
8.63864 -nan
8.65866 -nan
8.67868 -nan
8.6987 -nan
8.71872 -nan
8.73874 -nan
8.75876 -nan
8.77878 -nan
8.7988 -nan
8.81882 -nan
8.83884 -nan
8.85886 -nan
8.87888 -nan
8.8989 -nan
8.91892 -nan
8.93894 -nan
8.95896 -nan
8.97898 -nan
8.999 -nan
9.01902 -nan
9.03904 -nan
9.05906 -nan
9.07908 -nan
9.0991 -nan
9.11912 -nan
9.13914 -nan
9.15916 -nan
9.17918 -nan
9.1992 -nan
9.21922 -nan
9.23924 -nan
9.25926 -nan
9.27928 -nan
9.2993 -nan
9.31932 -nan
9.33934 -nan
9.35936 -nan
9.37938 -nan
9.3994 -nan
9.41942 -nan
9.43944 -nan
9.45946 -nan
9.47948 -nan
9.4995 -nan
9.51952 -nan
9.53954 -nan
9.55956 -nan
9.57958 -nan
9.5996 -nan
9.61962 -nan
9.63964 -nan
9.65966 -nan
9.67968 -nan
9.6997 -nan
9.71972 -nan
9.73974 -nan
9.75976 -nan
9.77978 -nan
9.7998 -nan
9.81982 -nan
9.83984 -nan
9.85986 -nan
9.87988 -nan
9.8999 -nan
9.91992 -nan
9.93994 -nan
9.95996 -nan
9.97998 -nan
10 -nan
