-10 -0.101823 -0.0815521 0.118637
-9.69697 -0.0409671 -0.0814603 0.118685
-9.39394 -0.0403997 -0.081364 0.118736
-9.09091 -0.043865 -0.0812629 0.118789
-8.78788 -0.0813422 -0.0811566 0.118844
-8.48485 -0.0734248 -0.0810447 0.118903
-8.18182 -0.114651 -0.0809267 0.118965
-7.87879 -0.103411 -0.0808022 0.11903
-7.57576 -0.0442126 -0.0806705 0.119098
-7.27273 -0.0812912 -0.0805311 0.119171
-6.9697 -0.0840169 -0.0803831 0.119248
-6.66667 -0.0453317 -0.0802259 0.119329
-6.36364 -0.0804608 -0.0800586 0.119416
-6.06061 -0.100775 -0.07988 0.119509
-5.75758 -0.111647 -0.0796891 0.119607
-5.45455 -0.0610666 -0.0794845 0.119713
-5.15152 -0.0565096 -0.0792646 0.119826
-4.84848 -0.115122 -0.0790279 0.119947
-4.54545 -0.0684612 -0.078772 0.120078
-4.24242 -0.0792527 -0.0784948 0.120219
-3.93939 -0.0443801 -0.0781934 0.120373
-3.63636 -0.0554393 -0.0778645 0.12054
-3.33333 -0.109683 -0.0775041 0.120722
-3.0303 -0.104911 -0.0771075 0.120921
-2.72727 -0.0768163 -0.0766689 0.121141
-2.42424 -0.114055 -0.0761813 0.121384
-2.12121 -0.111812 -0.0756361 0.121655
-1.81818 -0.088978 -0.0750223 0.121958
-1.51515 -0.0918454 -0.0743261 0.122299
-1.21212 -0.0303404 -0.0735299 0.122687
-0.909091 -0.0317618 -0.0726103 0.12313
-0.606061 -0.0593266 -0.0715362 0.123643
-0.30303 -0.0365824 -0.0702652 0.124243
0 -0.0369249 -0.0687377 0.124955
0.30303 -0.0672599 -0.0668673 0.125812
0.606061 -0.0810271 -0.0645242 0.126864
0.909091 -0.0720706 -0.0615033 0.128186
1.21212 -0.0415781 -0.0574612 0.129899
1.51515 -0.0408872 -0.0517755 0.132203
1.81818 -0.0673004 -0.043191 0.135471
2.12121 -0.0636223 -0.0287453 0.140464
2.42424 -0.0421593 0.000586182 0.149039
2.72727 0.0511091 0.0903242 0.167185
3.0303 0.861838 0.847117 0.230537
3.33333 1.32603 1.33967 1.3645
3.63636 1.38629 1.40746 1.63565
3.93939 1.41551 1.43237 1.66856
4.24242 1.40436 1.44524 1.68114
4.54545 1.44582 1.45309 1.68777
4.84848 1.50182 1.45838 1.69187
5.15152 1.47053 1.46218 1.69465
5.45455 1.44159 1.46504 1.69666
5.75758 1.48315 1.46727 1.69818
6.06061 1.49525 1.46907 1.69937
6.36364 1.46928 1.47054 1.70033
6.66667 1.43749 1.47177 1.70112
6.9697 1.51111 1.47281 1.70178
7.27273 1.48626 1.4737 1.70234
7.57576 1.47624 1.47447 1.70282
7.87879 1.44594 1.47515 1.70324
8.18182 1.48151 1.47575 1.7036
8.48485 1.4689 1.47628 1.70393
8.78788 1.50975 1.47676 1.70421
9.09091 1.46663 1.47719 1.70447
9.39394 1.45201 1.47758 1.7047
9.69697 1.46053 1.47793 1.70491
10 1.50119 1.47826 1.70511
10.303 1.49242 1.47855 1.70528
10.6061 1.52731 1.47882 1.70544
10.9091 1.4629 1.47908 1.70559
11.2121 1.51907 1.47931 1.70573
11.5152 1.44313 1.47953 1.70585
11.8182 1.47081 1.47973 1.70597
12.1212 1.43046 1.47992 1.70608
12.4242 1.50842 1.48009 1.70618
12.7273 1.5077 1.48026 1.70628
13.0303 1.45978 1.48041 1.70637
13.3333 1.44203 1.48056 1.70645
13.6364 1.51725 1.4807 1.70653
13.9394 1.50293 1.48083 1.70661
14.2424 1.43587 1.48095 1.70668
14.5455 1.47598 1.48107 1.70675
14.8485 1.52983 1.48118 1.70681
15.1515 1.50207 1.48128 1.70687
15.4545 1.45247 1.48138 1.70693
15.7576 1.47887 1.48148 1.70698
16.0606 1.51809 1.48157 1.70703
16.3636 1.44105 1.48166 1.70708
16.6667 1.4417 1.48174 1.70713
16.9697 1.47011 1.48182 1.70717
17.2727 1.46207 1.4819 1.70722
17.5758 1.49768 1.48197 1.70726
17.8788 1.51295 1.48204 1.7073
18.1818 1.44528 1.4821 1.70734
18.4848 1.43732 1.48217 1.70737
18.7879 1.43757 1.48223 1.70741
19.0909 1.47806 1.48229 1.70744
19.3939 1.51044 1.48235 1.70748
19.697 1.50161 1.4824 1.70751
20 1.47671 1.48246 1.70754
