-10 -0.0336087 -0.0815521 -0.943341
-9.69697 -0.0570792 -0.0814603 -0.904204
-9.39394 -0.0410274 -0.081364 -0.865165
-9.09091 -0.0329033 -0.0812629 -0.826224
-8.78788 -0.0644686 -0.0811566 -0.78738
-8.48485 -0.0813189 -0.0810447 -0.748635
-8.18182 -0.11453 -0.0809267 -0.709986
-7.87879 -0.047801 -0.0808022 -0.671436
-7.57576 -0.0417756 -0.0806705 -0.632982
-7.27273 -0.122832 -0.0805311 -0.594626
-6.9697 -0.0654124 -0.0803831 -0.556367
-6.66667 -0.105422 -0.0802259 -0.518204
-6.36364 -0.0671106 -0.0800586 -0.480139
-6.06061 -0.106966 -0.07988 -0.44217
-5.75758 -0.0596271 -0.0796891 -0.404298
-5.45455 -0.0977977 -0.0794845 -0.366522
-5.15152 -0.0963869 -0.0792646 -0.328842
-4.84848 -0.105885 -0.0790279 -0.291259
-4.54545 -0.121356 -0.078772 -0.253771
-4.24242 -0.0651876 -0.0784948 -0.21638
-3.93939 -0.105828 -0.0781934 -0.179084
-3.63636 -0.0627513 -0.0778645 -0.141884
-3.33333 -0.0764355 -0.0775041 -0.104779
-3.0303 -0.0299609 -0.0771075 -0.0677693
-2.72727 -0.0986647 -0.0766689 -0.0308549
-2.42424 -0.0715706 -0.0761813 0.00596457
-2.12121 -0.0537092 -0.0756361 0.0426892
-1.81818 -0.113694 -0.0750223 0.0793191
-1.51515 -0.0771778 -0.0743261 0.115854
-1.21212 -0.0642759 -0.0735299 0.152295
-0.909091 -0.0281784 -0.0726103 0.188642
-0.606061 -0.0764444 -0.0715362 0.224895
-0.30303 -0.0866301 -0.0702652 0.261054
0 -0.0339692 -0.0687377 0.297119
0.30303 -0.073416 -0.0668673 0.33309
0.606061 -0.114201 -0.0645242 0.368968
0.909091 -0.077009 -0.0615033 0.404753
1.21212 -0.047613 -0.0574612 0.440445
1.51515 -0.0184511 -0.0517755 0.476044
1.81818 -0.0698018 -0.043191 0.51155
2.12121 -0.0111977 -0.0287453 0.546963
2.42424 -0.00111879 0.000586182 0.582285
2.72727 0.0885178 0.0903242 0.617513
3.0303 0.827613 0.847117 0.65265
3.33333 1.36088 1.33967 0.687695
3.63636 1.37572 1.40746 0.722648
3.93939 1.44455 1.43237 0.75751
4.24242 1.39933 1.44524 0.79228
4.54545 1.44449 1.45309 0.826959
4.84848 1.47797 1.45838 0.861547
5.15152 1.47957 1.46218 0.896044
5.45455 1.4788 1.46504 0.930451
5.75758 1.45199 1.46727 0.964767
6.06061 1.43753 1.46907 0.998993
6.36364 1.48145 1.47054 1.03313
6.66667 1.48448 1.47177 1.06717
6.9697 1.49588 1.47281 1.10113
7.27273 1.45654 1.4737 1.135
7.57576 1.49852 1.47447 1.16877
7.87879 1.44537 1.47515 1.20246
8.18182 1.51784 1.47575 1.23606
8.48485 1.49476 1.47628 1.26957
8.78788 1.49207 1.47676 1.30299
9.09091 1.45292 1.47719 1.33633
9.39394 1.48082 1.47758 1.36957
9.69697 1.4367 1.47793 1.40273
10 1.45431 1.47826 1.4358
10.303 1.51629 1.47855 1.46878
10.6061 1.49744 1.47882 1.50167
10.9091 1.43845 1.47908 1.53448
11.2121 1.44044 1.47931 1.5672
11.5152 1.46569 1.47953 1.59983
11.8182 1.4874 1.47973 1.63238
12.1212 1.48924 1.47992 1.66484
12.4242 1.49675 1.48009 1.69721
12.7273 1.45914 1.48026 1.7295
13.0303 1.50799 1.48041 1.7617
13.3333 1.4594 1.48056 1.79381
13.6364 1.46366 1.4807 1.82584
13.9394 1.4498 1.48083 1.85779
14.2424 1.52939 1.48095 1.88965
14.5455 1.43143 1.48107 1.92142
14.8485 1.51392 1.48118 1.95311
15.1515 1.46443 1.48128 1.98472
15.4545 1.4502 1.48138 2.01624
15.7576 1.47513 1.48148 2.04767
16.0606 1.52743 1.48157 2.07903
16.3636 1.52355 1.48166 2.1103
16.6667 1.50823 1.48174 2.14148
16.9697 1.50173 1.48182 2.17259
17.2727 1.44401 1.4819 2.20361
17.5758 1.50055 1.48197 2.23454
17.8788 1.47042 1.48204 2.2654
18.1818 1.50953 1.4821 2.29617
18.4848 1.52647 1.48217 2.32686
18.7879 1.52386 1.48223 2.35747
19.0909 1.51848 1.48229 2.38799
19.3939 1.4527 1.48235 2.41843
19.697 1.51177 1.4824 2.4488
20 1.48726 1.48246 2.47908
