-10 -0.0486564 -0.0815521 -0.103256
-9.69697 -0.0638949 -0.0814603 -0.1031
-9.39394 -0.040947 -0.081364 -0.102933
-9.09091 -0.112152 -0.0812629 -0.102753
-8.78788 -0.0917045 -0.0811566 -0.102559
-8.48485 -0.060438 -0.0810447 -0.102349
-8.18182 -0.0440343 -0.0809267 -0.102122
-7.87879 -0.0760625 -0.0808022 -0.101876
-7.57576 -0.0567746 -0.0806705 -0.101607
-7.27273 -0.0372826 -0.0805311 -0.101312
-6.9697 -0.107071 -0.0803831 -0.100987
-6.66667 -0.0375684 -0.0802259 -0.100629
-6.36364 -0.0749143 -0.0800586 -0.10023
-6.06061 -0.036538 -0.07988 -0.0997844
-5.75758 -0.0802484 -0.0796891 -0.0992827
-5.45455 -0.0742276 -0.0794845 -0.0987139
-5.15152 -0.0353517 -0.0792646 -0.0980635
-4.84848 -0.0490633 -0.0790279 -0.0973125
-4.54545 -0.0473582 -0.078772 -0.0964358
-4.24242 -0.0690451 -0.0784948 -0.0953989
-3.93939 -0.0624733 -0.0781934 -0.0941534
-3.63636 -0.0283345 -0.0778645 -0.0926294
-3.33333 -0.0339189 -0.0775041 -0.0907218
-3.0303 -0.0946533 -0.0771075 -0.0882651
-2.72727 -0.039238 -0.0766689 -0.0849825
-2.42424 -0.0672657 -0.0761813 -0.080374
-2.12121 -0.061859 -0.0756361 -0.0734355
-1.81818 -0.0490899 -0.0750223 -0.0618114
-1.51515 -0.046784 -0.0743261 -0.0384009
-1.21212 -0.0440389 -0.0735299 0.0318257
-0.909091 -0.0963318 -0.0726103 0.637372
-0.606061 -0.0610983 -0.0715362 1.08939
-0.30303 -0.0732088 -0.0702652 1.14774
0 -0.102042 -0.0687377 1.16876
0.30303 -0.0373183 -0.0668673 1.17953
0.606061 -0.0280157 -0.0645242 1.18607
0.909091 -0.0242012 -0.0615033 1.19046
1.21212 -0.0410197 -0.0574612 1.19361
1.51515 -0.0605272 -0.0517755 1.19598
1.81818 -0.0319929 -0.043191 1.19783
2.12121 -0.0190554 -0.0287453 1.19931
2.42424 0.0151463 0.000586182 1.20053
2.72727 0.0941799 0.0903242 1.20154
3.0303 0.811951 0.847117 1.2024
3.33333 1.34757 1.33967 1.20314
3.63636 1.36076 1.40746 1.20377
3.93939 1.45246 1.43237 1.20433
4.24242 1.44706 1.44524 1.20483
4.54545 1.48635 1.45309 1.20527
4.84848 1.45988 1.45838 1.20566
5.15152 1.42344 1.46218 1.20601
5.45455 1.46402 1.46504 1.20633
5.75758 1.46831 1.46727 1.20662
6.06061 1.42392 1.46907 1.20689
6.36364 1.50197 1.47054 1.20713
6.66667 1.46023 1.47177 1.20736
6.9697 1.48657 1.47281 1.20757
7.27273 1.46891 1.4737 1.20776
7.57576 1.43887 1.47447 1.20794
7.87879 1.46646 1.47515 1.2081
8.18182 1.45045 1.47575 1.20826
8.48485 1.46696 1.47628 1.2084
8.78788 1.42851 1.47676 1.20854
9.09091 1.49895 1.47719 1.20867
9.39394 1.48495 1.47758 1.20879
9.69697 1.50923 1.47793 1.2089
10 1.48652 1.47826 1.20901
10.303 1.47323 1.47855 1.20911
10.6061 1.47656 1.47882 1.2092
10.9091 1.52859 1.47908 1.20929
11.2121 1.43518 1.47931 1.20938
11.5152 1.43695 1.47953 1.20946
11.8182 1.4938 1.47973 1.20954
12.1212 1.48964 1.47992 1.20962
12.4242 1.45235 1.48009 1.20969
12.7273 1.45224 1.48026 1.20976
13.0303 1.49344 1.48041 1.20982
13.3333 1.52291 1.48056 1.20988
13.6364 1.50449 1.4807 1.20994
13.9394 1.47711 1.48083 1.21
14.2424 1.47481 1.48095 1.21006
14.5455 1.51613 1.48107 1.21011
14.8485 1.52644 1.48118 1.21016
15.1515 1.52617 1.48128 1.21021
15.4545 1.52129 1.48138 1.21026
15.7576 1.50818 1.48148 1.2103
16.0606 1.46493 1.48157 1.21035
16.3636 1.48533 1.48166 1.21039
16.6667 1.45365 1.48174 1.21043
16.9697 1.47957 1.48182 1.21047
17.2727 1.52688 1.4819 1.21051
17.5758 1.47858 1.48197 1.21054
17.8788 1.52047 1.48204 1.21058
18.1818 1.52883 1.4821 1.21061
18.4848 1.45055 1.48217 1.21065
18.7879 1.47804 1.48223 1.21068
19.0909 1.51031 1.48229 1.21071
19.3939 1.50899 1.48235 1.21074
19.697 1.52288 1.4824 1.21077
20 1.45822 1.48246 1.2108
