0 -0.47512
1 -0.120664
2 -0.133348
3 -0.139185
4 -0.142688
5 -0.145038
6 -0.146725
7 -0.147987
8 -0.148953
9 -0.149707
10 -0.150306
11 -0.150796
12 -0.15121
13 -0.151574
14 -0.151909
15 -0.152231
16 -0.152551
17 -0.152878
18 -0.153217
19 -0.153574
20 -0.153951
21 -0.154349
22 -0.154767
23 -0.155203
24 -0.155655
25 -0.156118
26 -0.156588
27 -0.15706
28 -0.157528
29 -0.157988
30 -0.158433
31 -0.15886
32 -0.159265
33 -0.159646
34 -0.16
35 -0.160326
36 -0.160625
37 -0.160895
38 -0.161139
39 -0.161358
40 -0.161552
41 -0.161725
42 -0.161877
43 -0.16201
44 -0.162127
45 -0.16223
46 -0.162319
47 -0.162396
48 -0.162463
49 -0.162521
50 -0.162572
51 -0.162615
52 -0.162652
53 -0.162684
54 -0.162712
55 -0.162736
56 -0.162757
57 -0.162774
58 -0.162789
59 -0.162802
60 -0.162814
61 -0.162823
62 -0.162831
63 -0.162838
64 -0.162844
65 -0.16285
66 -0.162854
67 -0.162858
68 -0.162861
69 -0.162864
70 -0.162866
71 -0.162868
72 -0.16287
73 -0.162872
74 -0.162873
75 -0.162874
76 -0.162875
77 -0.162876
78 -0.162876
79 -0.162877
80 -0.162878
81 -0.162878
82 -0.162878
83 -0.162879
84 -0.162879
85 -0.162879
86 -0.162879
87 -0.16288
88 -0.16288
89 -0.16288
90 -0.16288
91 -0.16288
92 -0.16288
93 -0.16288
94 -0.16288
95 -0.16288
96 -0.16288
97 -0.16288
98 -0.16288
99 -0.16288
100 -0.16288
101 -0.162881
102 -0.162881
103 -0.162881
104 -0.162881
105 -0.162881
106 -0.162881
107 -0.162881
108 -0.162881
109 -0.162881
110 -0.162881
111 -0.162881
112 -0.162881
113 -0.162881
114 -0.162881
115 -0.162881
116 -0.162881
117 -0.162881
118 -0.162881
