0 0.414458
1 0.662694 0.248237
2 0.84347 0.180775
3 0.952512 0.109042
4 0.994199 0.0416872
5 0.999901 0.00570227
6 1 9.89241e-05
7 1 2.93652e-08
8 1 2.55351e-15
