0 0.61815
1 0.775521 0.15737
2 0.876174 0.100653
3 0.948408 0.0722342
4 0.985377 0.036969
5 0.997974 0.0125966
6 0.999914 0.00194012
7 0.999999 8.58506e-05
8 1 5.23036e-07
9 1 1.35544e-10
10 1 2.22045e-16
