0 -0.231778 -0.418072 -0.521022 -0.521158 -0.417896 -0.231922 
1 0.417729 0.521302 0.231847 -0.231917 -0.521115 -0.417908 
2 -0.521042 -0.232028 0.417921 0.417926 -0.231927 -0.521122 
3 0.5212 -0.231813 -0.417892 0.417887 0.231914 -0.52112 
4 -0.418084 0.52094 -0.231994 -0.231924 0.521126 -0.417905 
5 0.232063 -0.417741 0.52122 -0.521083 0.417917 -0.231919 
