-2 0.999988 3.76077e-05 -6.56867e-05 4.84576e-05 -2.48225e-09 
0.999988 -1.99996 0.999912 8.34685e-05 -3.06864e-08 -4.84329e-05 
3.76077e-05 0.999912 -1.99991 1 -8.33744e-05 6.5641e-05 
-6.56867e-05 8.34685e-05 1 -2.00009 1.00009 -3.75745e-05 
4.84576e-05 -3.06864e-08 -8.33744e-05 1.00009 -2.00004 1.00001 
-2.48225e-09 -4.84329e-05 6.5641e-05 -3.75745e-05 1.00001 -2 
